Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
54,0|1|2|3|4|5|6|,538|354|246|157|103|58|69|,49.61056768297805|134.4593188156105|181.34298546680157|218.2598823281493|247.32879632779208|270.21809182552283|297.2216716546794|,9.642944945089459|0.0|8.526512829121202e-14|5.684341886080802e-14|1.1368683772161603e-13|5.684341886080802e-14|12.839908698241599|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,537|1|354|403|161|66|3|,49.5609809870469|76.23862339800533|134.4593188156105|195.7250023581951|255.5746294884653|295.7619212229613|329.3361811524784|,9.583146147246298|0.0|0.0|18.002694919744922|10.988518886818936|11.106169424597674|0.0|,0|538|354|403|161|66|3|,0|0|0|0|0|0|0|,0|15|14|65|29|16|0|,0|523|340|338|132|50|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|502|503|197|87|5|,0|0|0|0|0|0|0|,899|4|502|503|197|87|5|,39|0|39|127|66|26|0|,857|7|463|376|131|61|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
55,0|1|2|3|4|5|6|,819|423|216|128|70|49|60|,49.99980901576103|134.4593188156105|181.3429854668015|218.25988232814927|247.32879632779213|270.21809182552283|298.5468002293911|,10.205954902964562|0.0|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|5.684341886080802e-14|13.26054861066273|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,813|6|423|344|119|55|5|,49.7882033854589|78.67237192170008|134.4593188156105|195.07950522916346|256.7538003562694|295.45017945737595|332.60962872155824|,9.938785084741887|2.2909364219601085|0.0|17.844262610688713|11.265034457927982|8.724084776143675|2.672758747999873|,0|819|423|344|119|55|5|,0|0|0|0|0|0|0|,0|72|14|26|5|9|2|,0|747|409|318|114|46|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|714|551|176|82|3|,0|0|0|0|0|0|0|,642|4|714|551|176|82|3|,0|0|75|115|43|21|1|,644|2|639|436|133|61|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
56,0|1|2|3|4|5|6|,613|568|259|128|86|39|59|,49.955854580145974|134.4593188156105|181.3429854668015|218.25988232814927|247.32879632779208|270.2180918255229|300.4883583620925|,9.583763288256|0.0|2.842170943040401e-14|8.526512829121202e-14|1.1368683772161603e-13|1.1368683772161603e-13|12.904755521031046|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,611|2|568|387|125|57|2|,49.85941362606067|79.4185660532057|134.4593188156105|193.55322525556772|254.47025652308403|299.2093570808299|336.93989487807823|,9.446773598127917|4.170176873694466|0.0|17.368771034101375|10.604835641082742|11.133583229167616|2.1479677771334593|,0|613|568|387|125|57|2|,0|0|0|0|0|0|0|,0|2|32|33|22|5|0|,0|611|536|354|103|52|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|583|714|172|73|4|,0|0|0|0|0|0|0|,615|0|583|714|172|73|4|,17|0|56|196|24|13|1|,595|2|527|518|148|60|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
57,0|1|2|3|4|5|6|,567|473|327|132|81|55|53|,49.662886327882504|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779216|270.2180918255229|303.1375232745534|,9.868030684440242|2.842170943040401e-14|2.842170943040401e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|13.358763769138978|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,565|2|473|459|136|51|2|,49.56188204515017|78.19659619976707|134.45931881561046|191.95960940078388|256.5854967129038|301.9189154851694|334.2120219038451|,9.737457000451847|1.8741175187036205|2.842170943040401e-14|16.7098805211449|11.233559027710267|12.048648408416257|4.875840751366667|,0|567|473|459|136|51|2|,0|0|0|0|0|0|0|,0|44|25|31|15|10|1|,0|523|448|428|121|41|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|498|692|177|73|5|,0|0|0|0|0|0|0|,659|6|498|692|177|73|5|,0|0|35|191|18|8|0|,664|1|463|501|159|65|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
58,0|1|2|3|4|5|6|,607|414|256|182|87|59|67|,49.600129858182|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779208|270.21809182552283|301.69031580135743|,9.997754874961059|0.0|5.684341886080802e-14|8.526512829121202e-14|1.1368683772161603e-13|5.684341886080802e-14|15.320039665658395|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,606|1|414|438|146|62|5|,49.55532323454214|76.75294378393448|134.4593188156105|196.68288324937072|256.5785801248203|299.2489659328496|331.96305417085375|,9.9449188737457|0.0|0.0|18.193101998368906|11.2322096814711|13.097283528200371|5.25374603675084|,0|607|414|438|146|62|5|,0|0|0|0|0|0|0|,0|0|18|66|24|22|2|,0|607|396|372|122|40|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|570|561|206|85|4|,0|0|0|0|0|0|0|,798|11|570|561|206|85|4|,0|0|84|176|34|17|2|,806|3|486|385|172|68|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
59,0|1|2|3|4|5|6|,750|434|224|127|111|48|62|,50.35627381911857|134.4593188156105|181.34298546680154|218.2598823281492|247.32879632779208|270.2180918255228|297.93830610309317|,10.162161794507503|0.0|5.684341886080802e-14|1.7053025658242404e-13|1.1368683772161603e-13|0.0|12.611039920924757|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,747|3|434|351|159|60|2|,50.25316203846212|76.03110720257206|134.4593188156105|194.70038119726067|254.238772327107|296.8007811689726|332.0640541267116|,10.051105971700725|0.6168914373934894|0.0|17.739604838256156|10.507935773473157|11.134572744526348|2.7278729742332075|,0|750|434|351|159|60|2|,0|0|0|0|0|0|0|,0|98|16|32|27|15|0|,0|652|418|319|132|45|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|616|565|182|79|5|,0|0|0|0|0|0|0|,717|4|616|565|182|79|5|,18|0|105|152|28|16|3|,695|7|511|413|154|63|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
60,0|1|2|3|4|5|6|,666|458|243|132|81|57|61|,49.740977896066994|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779216|270.21809182552283|298.11931256381024|,9.731238229535801|0.0|5.684341886080802e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|11.961980262495413|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,659|7|458|375|138|59|2|,49.45928191631017|76.26064227603125|134.4593188156105|194.33773316199597|256.78307055511567|296.9686433582882|332.0640541267116|,9.388351272466009|1.0588230376882888|0.0|17.631287325120933|11.270242913990486|10.358763914821136|2.7278729742332075|,0|666|458|375|138|59|2|,0|0|0|0|0|0|0|,0|63|48|69|17|11|0|,0|603|410|306|121|48|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|570|557|163|88|2|,0|0|0|0|0|0|0|,625|5|570|557|163|88|2|,0|0|62|116|22|18|0|,625|5|508|441|141|70|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
61,0|1|2|3|4|5|6|,597|452|278|122|81|50|64|,49.70765966300699|134.4593188156105|181.34298546680148|218.25988232814925|247.32879632779216|270.21809182552283|298.77720642304234|,9.529310788054637|0.0|0.0|1.1368683772161603e-13|2.842170943040401e-14|5.684341886080802e-14|12.96456169596094|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,592|5|452|400|131|62|2|,49.45284585814422|79.87761415875875|134.4593188156105|192.60263900951264|256.0651686551703|297.7034371422787|332.0640541267116|,9.146582840822738|4.38084493997504|0.0|16.996813543393635|11.119586608187182|11.677601393486102|2.7278729742332075|,0|597|452|400|131|62|2|,0|0|0|0|0|0|0|,0|17|10|28|16|10|0|,0|580|442|372|115|52|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|551|643|168|81|5|,0|0|0|0|0|0|0|,883|7|551|643|168|81|5|,0|0|21|130|11|26|2|,882|8|530|513|157|55|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
62,0|1|2|3|4|5|6|,845|472|290|165|87|52|50|,49.60802290168169|134.4593188156105|181.3429854668015|218.25988232814927|247.32879632779208|270.21809182552283|301.620356953873|,10.138461829590959|0.0|2.842170943040401e-14|8.526512829121202e-14|1.1368683772161603e-13|5.684341886080802e-14|13.95115264388126|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,838|7|472|455|139|47|3|,49.36779961333975|78.36618227747515|134.4593188156105|194.73043158135624|255.8916982406122|299.6437792070953|332.5867416533895|,9.82966361045533|2.6497430057770854|0.0|17.748218332490808|11.07589739172603|11.857274271887748|4.596986745702775|,0|845|472|455|139|47|3|,0|0|0|0|0|0|0|,0|38|37|50|21|8|0|,0|807|435|405|118|39|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|773|626|205|64|8|,0|0|0|0|0|0|0|,711|4|773|626|205|64|8|,0|0|191|288|37|18|1|,711|4|582|338|168|46|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
63,0|1|2|3|4|5|6|,675|528|188|115|98|53|45|,49.882928521125535|134.4593188156105|181.34298546680154|218.25988232814925|247.32879632779213|270.2180918255229|302.19759519689296|,9.632130014049768|0.0|5.684341886080802e-14|1.1368683772161603e-13|5.684341886080802e-14|1.1368683772161603e-13|15.213924677509981|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,672|3|528|303|151|39|6|,49.756897182499955|78.11394837325429|134.4593188156105|195.35434896203256|255.36278746275715|297.88253720504724|330.2454721438894|,9.466665296061624|0.3302305124212179|0.0|17.914735667734703|10.924622810773188|11.260076604149184|2.0332364681233277|,0|675|528|303|151|39|6|,0|0|0|0|0|0|0|,0|12|22|19|24|5|1|,0|663|506|284|127|34|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|634|618|172|74|4|,0|0|0|0|0|0|0|,779|7|634|618|172|74|4|,0|0|80|150|24|12|0|,778|8|554|468|148|62|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
64,0|1|2|3|4|5|6|,742|488|308|109|76|59|60|,49.275113372270035|134.4593188156105|181.3429854668015|218.25988232814922|247.3287963277921|270.21809182552283|299.43108301647567|,10.521541104025095|0.0|2.842170943040401e-14|1.4210854715202004e-13|8.526512829121202e-14|5.684341886080802e-14|14.483868535445309|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,734|8|488|417|135|56|4|,48.95477447209242|78.66620746356526|134.4593188156105|190.99272589338884|257.3322662119855|296.9053084390137|334.7919271009448|,10.114877361007613|2.724873559091204|0.0|16.221004339022596|11.353544312591866|11.361067294205915|0.0|,0|742|488|417|135|56|4|,0|0|0|0|0|0|0|,0|126|56|42|21|15|0|,0|616|432|375|114|41|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|592|642|142|79|7|,0|0|0|0|0|0|0|,793|5|592|642|142|79|7|,0|0|96|165|16|20|0|,792|6|496|477|126|59|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
65,0|1|2|3|4|5|6|,729|442|263|165|63|43|59|,50.08454590740691|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779222|270.21809182552283|301.83493343669903|,10.17207929682563|0.0|5.684341886080802e-14|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|15.668872090466051|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,723|6|442|428|106|52|7|,49.85545932327777|77.6894792949694|134.4593188156105|195.5749667334426|256.6140765768715|297.38271305167234|334.90857058261173|,9.894307679240741|2.601268673195968|0.0|17.96806316159874|11.23908777866228|10.409373487472063|4.825830806275358|,0|729|442|428|106|52|7|,0|0|0|0|0|0|0|,0|0|7|19|2|9|2|,0|729|435|409|104|43|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|683|619|195|79|6|,0|0|0|0|0|0|0|,481|4|683|619|195|79|6|,0|0|30|94|11|6|0|,483|2|653|525|184|73|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
66,0|1|2|3|4|5|6|,462|588|303|173|112|47|71|,49.85722885836206|134.4593188156105|181.3429854668015|218.2598823281493|247.32879632779216|270.2180918255229|302.2208525596873|,10.057123234683818|0.0|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|1.1368683772161603e-13|15.880281591486044|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,460|2|588|476|159|65|6|,49.71861832072372|81.73765251518208|134.4593188156105|194.76026100674514|254.0948144937879|299.0619611814426|336.442175824004|,9.85225685111542|4.298926950686337|0.0|17.756714064083347|10.444634379522634|12.464390698592815|4.678810793808677|,0|462|588|476|159|65|6|,0|0|0|0|0|0|0|,0|6|43|51|14|13|1|,0|456|545|425|145|52|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|438|746|226|83|8|,0|0|0|0|0|0|0|,820|6|438|746|226|83|8|,18|0|10|253|19|14|2|,805|3|428|493|207|69|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
67,0|1|2|3|4|5|6|,753|390|292|159|114|73|63|,49.7223680283067|134.4593188156105|181.3429854668015|218.25988232814927|247.32879632779213|270.2180918255227|301.27959646500034|,10.183188271230676|0.0|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|5.684341886080802e-14|13.811419238282813|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,750|3|390|451|187|59|4|,49.61162198827259|77.40887803683377|134.4593188156105|194.35803336248733|256.2641897573875|299.2849848599431|330.70011763959496|,10.05113667488368|1.4429286551378404|0.0|17.63756528219075|11.166181301449148|11.859532243603292|2.362407293982971|,0|753|390|451|187|59|4|,0|0|0|0|0|0|0|,0|91|15|90|43|8|0|,0|662|375|361|144|51|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|628|555|185|97|6|,0|0|0|0|0|0|0|,884|2|628|555|185|97|6|,45|0|105|120|28|22|1|,835|6|523|435|157|75|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
68,0|1|2|3|4|5|6|,758|471|231|160|82|59|73|,49.43624516732452|134.4593188156105|181.3429854668016|218.25988232814933|247.32879632779213|270.21809182552283|299.9710172527559|,10.297271835664388|0.0|1.1368683772161603e-13|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|14.208790113302658|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,752|6|471|391|141|69|4|,49.21795380201657|76.79542961925459|134.4593188156105|196.4496440289899|256.90658664244535|297.8901538477266|335.8659109895115|,10.041883340385333|1.6019679119696344|0.0|18.151579081318708|11.29135976824468|11.59182929249646|1.860194661507967|,0|758|471|391|141|69|4|,0|0|0|0|0|0|0|,0|70|15|36|25|13|0|,0|688|456|355|116|56|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|650|608|189|90|9|,0|0|0|0|0|0|0|,644|1|650|608|189|90|9|,0|0|71|164|37|31|2|,640|5|579|444|152|59|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
69,0|1|2|3|4|5|6|,613|527|259|124|93|43|59|,49.4879822772998|134.45931881561052|181.3429854668015|218.25988232814925|247.3287963277921|270.21809182552283|300.51281312489675|,9.695265169986804|2.842170943040401e-14|2.842170943040401e-14|1.1368683772161603e-13|8.526512829121202e-14|5.684341886080802e-14|15.308687865308375|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,608|5|527|383|136|52|7|,49.25080286849893|78.32899838748547|134.45931881561052|193.29519228353035|254.56585299251577|296.257679678771|332.12237586754503|,9.366758519118852|4.1003476804265055|2.842170943040401e-14|17.273770246498533|10.64312639050477|10.520563706913592|4.405360652167262|,0|613|527|383|136|52|7|,0|0|0|0|0|0|0|,0|15|30|16|17|7|2|,0|598|497|367|119|45|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|586|678|182|67|8|,0|0|0|0|0|0|0|,777|3|586|678|182|67|8|,0|0|78|150|35|11|0|,777|3|508|528|147|56|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
70,0|1|2|3|4|5|6|,719|455|317|155|75|57|55|,49.75463653293417|134.4593188156105|181.3429854668015|218.25988232814933|247.32879632779213|270.21809182552283|303.36834791909035|,9.891650590260802|0.0|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|15.911900074213332|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,716|3|455|472|132|48|7|,49.63915624794809|77.31593121628109|134.4593188156105|193.46611896999835|257.21281029272126|298.80678427920697|334.64764144971934|,9.749711019741161|0.642310070879107|0.0|17.33718844673309|11.337741586755472|11.059274038719643|5.438909384080631|,0|719|455|472|132|48|7|,0|0|0|0|0|0|0|,0|0|8|49|8|10|2|,0|719|447|423|124|38|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|681|659|188|80|7|,0|0|0|0|0|0|0|,666|4|681|659|188|80|7|,0|0|48|153|26|19|1|,664|6|633|506|162|61|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
71,0|1|2|3|4|5|6|,647|564|271|172|92|52|56|,50.0371544705385|134.4593188156105|181.3429854668015|218.25988232814933|247.3287963277921|270.21809182552283|302.1407745883195|,9.777094980798342|0.0|2.842170943040401e-14|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|15.562151597506755|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,642|5|564|443|144|51|5|,49.80807153705189|79.45140313022004|134.4593188156105|195.67640817594784|255.5943752575282|299.06939799576156|333.4688158324116|,9.459324177066788|2.921512082897257|0.0|17.991622530071744|10.994247747747346|12.606057767725558|3.721082446015745|,0|647|564|443|144|51|5|,0|0|0|0|0|0|0|,0|0|12|60|17|10|0|,0|647|552|383|127|41|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|628|723|206|73|6|,0|0|0|0|0|0|0|,738|6|628|723|206|73|6|,0|0|48|183|36|12|0|,737|7|580|540|170|61|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
72,0|1|2|3|4|5|6|,685|509|336|161|94|61|61|,49.9446190010099|134.4593188156105|181.3429854668015|218.2598823281493|247.32879632779208|270.21809182552283|301.3810478109987|,9.975814442065726|0.0|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|5.684341886080802e-14|15.421266213274372|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,678|7|509|497|155|56|5|,49.65142278313948|78.34276696045943|134.4593188156105|193.30198022470293|256.33684165270546|298.3789503243831|335.0045396610937|,9.590882558095691|3.774768345419603|0.0|17.27632543173846|11.182259642988033|12.110076209343157|5.229159807095546|,0|685|509|497|155|56|5|,0|0|0|0|0|0|0|,0|50|22|62|10|8|1|,0|635|487|435|145|48|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|603|707|206|85|11|,0|0|0|0|0|0|0|,871|1|603|707|206|85|11|,44|0|35|188|34|13|0|,821|9|568|519|172|72|11|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
73,0|1|2|3|4|5|6|,757|502|295|174|89|59|75|,50.13202084435731|134.45931881561052|181.3429854668015|218.25988232814925|247.32879632779216|270.21809182552283|300.56893970531394|,10.53420912274115|2.842170943040401e-14|2.842170943040401e-14|1.1368683772161603e-13|2.842170943040401e-14|5.684341886080802e-14|15.52317344286718|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,749|8|502|469|148|66|9|,49.82962098789431|78.4442074057047|134.45931881561052|195.03923291642735|256.45358304648204|296.17635575125325|332.78122203509247|,10.16752951544989|3.3950803123398967|2.842170943040401e-14|17.83355714051333|11.207060582341873|10.43951650762242|5.453038089380568|,0|757|502|469|148|66|9|,0|0|0|0|0|0|0|,0|50|32|74|26|23|2|,0|707|470|395|122|43|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|655|662|193|85|8|,0|0|0|0|0|0|0|,682|6|655|662|193|85|8|,0|0|76|180|32|15|2|,684|4|579|482|161|70|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
74,0|1|2|3|4|5|6|,659|506|278|155|92|47|66|,49.63136983249955|134.4593188156105|181.34298546680148|218.25988232814933|247.3287963277921|270.2180918255229|300.01303777480547|,10.004231699711093|0.0|0.0|2.842170943040401e-14|8.526512829121202e-14|1.1368683772161603e-13|15.521951480627436|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,656|3|506|433|139|61|5|,49.50451829818649|77.36957200228778|134.4593188156105|194.55804092525167|255.06834228745646|296.97739564872353|337.04787171300416|,9.849025251326488|0.9733742875925658|0.0|17.69805493851467|10.828304706982854|11.667463242942397|5.958452621994315|,0|659|506|433|139|61|5|,0|0|0|0|0|0|0|,0|34|21|42|9|6|0|,0|625|485|391|130|55|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|589|674|197|88|8|,0|0|0|0|0|0|0|,597|4|589|674|197|88|8|,45|0|68|149|18|7|2|,552|4|521|525|179|81|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
75,0|1|2|3|4|5|6|,515|468|315|155|101|58|80|,50.45111695165706|134.4593188156105|181.34298546680154|218.25988232814933|247.3287963277921|270.21809182552283|302.2678305956155|,10.228881388408315|0.0|5.684341886080802e-14|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|14.867831007595765|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,511|4|468|470|159|74|6|,50.22318640585222|79.56924417822553|134.4593188156105|193.51770677213963|255.67835066029758|299.425956931307|337.31760578875395|,9.936525747043378|1.8094561829412654|0.0|17.355952635397696|11.01818310065746|11.281652442674433|7.038333239820662|,0|515|468|470|159|74|6|,0|0|0|0|0|0|0|,0|23|8|58|15|6|1|,0|492|460|412|144|68|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|468|661|210|104|8|,0|0|0|0|0|0|0|,830|3|468|661|210|104|8|,41|0|39|172|22|27|2|,791|2|429|489|188|77|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
76,0|1|2|3|4|5|6|,741|381|272|172|94|70|76|,49.99682573512393|134.45931881561046|181.3429854668015|218.25988232814933|247.32879632779208|270.21809182552266|303.74722235560773|,9.806295484609866|2.842170943040401e-14|2.842170943040401e-14|2.842170943040401e-14|1.1368683772161603e-13|1.1368683772161603e-13|13.745659948938815|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,739|2|381|444|164|70|6|,49.92324441926224|77.18512194602222|134.45931881561046|195.64412569236868|257.09861757682353|301.33663406657314|331.870752394345|,9.716639354221948|1.3092162216659062|2.842170943040401e-14|17.984190472623485|11.321436229165512|11.41490342436609|3.792891326863435|,0|741|381|444|164|70|6|,0|0|0|0|0|0|0|,0|0|10|76|13|19|2|,0|741|371|368|151|51|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|703|548|216|100|6|,0|0|0|0|0|0|0|,985|2|703|548|216|100|6|,17|0|73|128|45|27|0|,967|4|630|420|171|73|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
77,0|1|2|3|4|5|6|,896|579|228|155|93|58|72|,50.32244149818279|134.4593188156105|181.34298546680157|218.25988232814933|247.3287963277921|270.21809182552283|300.53063621174744|,10.05321905770563|0.0|8.526512829121202e-14|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|15.094609548755674|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,892|4|579|383|151|67|5|,50.1950536078174|78.72994104966523|134.4593188156105|196.28324398771252|256.12071115473503|298.10350433497126|333.05420336054704|,9.892350383372309|2.446236378362384|0.0|18.120062312991408|11.132967714879818|12.571132411449012|5.160586488422941|,0|896|579|383|151|67|5|,0|0|0|0|0|0|0|,0|28|39|42|26|18|1|,0|822|534|341|125|49|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|782|670|190|83|7|,0|0|0|0|0|0|0|,959|4|782|670|190|83|7|,37|0|124|261|33|19|1|,843|5|658|409|157|64|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
78,0|1|2|3|4|5|6|,819|592|267|101|95|49|63|,50.06642624264967|134.4593188156105|181.3429854668015|218.25988232814925|247.32879632779208|270.21809182552283|299.8044806191958|,10.273231995264807|0.0|2.842170943040401e-14|1.1368683772161603e-13|1.1368683772161603e-13|5.684341886080802e-14|14.69152770171619|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,814|5|592|368|144|58|5|,49.884905936330874|79.61793211135077|134.4593188156105|191.4750685727693|255.11751493465883|296.8922014966578|333.5869184406371|,10.029085268065623|5.81735098715614|0.0|16.473796130442423|10.845005495816611|11.15007415576324|6.148109468586177|,0|819|592|368|144|58|5|,0|0|0|0|0|0|0|,0|120|31|36|21|3|0|,0|699|561|332|123|55|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|678|738|156|83|8|,0|0|0|0|0|0|0|,869|7|678|738|156|83|8|,0|0|44|237|27|25|1|,871|5|634|501|129|58|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
79,0|1|2|3|4|5|6|,829|581|321|149|56|58|59|,50.08079125874523|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779216|270.21809182552283|301.5663587823904|,9.77976771451839|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|14.976651429249724|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,824|5|581|470|114|53|6|,49.9169438746005|77.08284016579667|134.4593188156105|193.04642723773946|258.97422737049715|297.87908131974086|334.1373097024609|,9.578904902014298|1.7098200029526254|0.0|17.178015120926272|11.442886356357922|10.55662984998648|6.3438466314186|,0|829|581|470|114|53|6|,0|0|0|0|0|0|0|,0|105|57|54|9|10|0|,0|724|524|416|105|43|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|695|736|162|86|9|,0|0|0|0|0|0|0|,697|3|695|736|162|86|9|,0|0|103|230|27|17|2|,697|3|592|506|135|69|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
80,0|1|2|3|4|5|6|,661|534|285|169|82|36|70|,49.87446925814978|134.4593188156105|181.3429854668015|218.25988232814933|247.32879632779213|270.21809182552283|300.6807831209607|,9.721638174242878|0.0|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|15.028901706992805|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,659|2|534|454|118|64|6|,49.79005524119449|77.68888784491848|134.4593188156105|195.08517835131204|254.3119712254048|297.519107447656|334.4053236362116|,9.614321745798776|1.5015792057093478|0.0|17.84576286100239|10.539223030809419|11.35464127544088|3.9904819852490356|,0|661|534|454|118|64|6|,0|0|0|0|0|0|0|,0|102|63|71|22|21|2|,0|559|471|383|96|43|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|533|658|188|64|6|,0|0|0|0|0|0|0|,872|5|533|658|188|64|6|,56|0|105|304|51|16|2|,817|2|428|354|137|48|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
