Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
160,0|1|2|3|4|5|6|,508|448|245|123|87|43|60|,49.988306100503486|134.4593188156105|181.34298546680157|218.25988232814925|247.32879632779208|270.21809182552283|295.2326389231056|,10.078887713732312|0.0|8.526512829121202e-14|1.1368683772161603e-13|1.1368683772161603e-13|5.684341886080802e-14|8.978493682862084|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,503|5|448|368|130|60|0|,49.72145600576214|76.83342563148207|134.4593188156105|193.68205697208893|254.89987099242617|295.2326389231056|nan|,9.763967311735186|1.549597461033245|0.0|17.41457850517482|10.769187232875376|8.978493682862084|nan|,0|508|448|368|130|60|0|,0|0|0|0|0|0|0|,0|49|17|43|22|11|0|,0|459|431|325|108|49|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|419|590|166|77|1|,0|0|0|0|0|0|0|,603|8|419|590|166|77|1|,0|0|26|126|25|14|0|,609|2|393|464|141|63|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
161,0|1|2|3|4|5|6|,566|347|280|148|83|45|58|,49.15649703862478|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779213|270.2180918255229|299.62909034782956|,9.85030703923811|0.0|5.684341886080802e-14|0.0|5.684341886080802e-14|1.1368683772161603e-13|11.238233180698812|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,565|1|347|428|128|57|1|,49.100621652487405|80.72609020623982|134.4593188156105|194.108641390819|255.37581427621308|299.1079133161691|329.3361811524784|,9.768991526496912|0.0|0.0|17.558656894649012|10.928681248656659|10.618820955710255|0.0|,0|566|347|428|128|57|1|,0|0|0|0|0|0|0|,0|16|29|56|17|9|0|,0|550|318|372|111|48|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|527|510|180|76|1|,0|0|0|0|0|0|0|,677|7|527|510|180|76|1|,1|0|51|74|21|16|1|,680|3|476|436|159|60|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
162,0|1|2|3|4|5|6|,624|432|218|159|86|54|55|,49.56285733286284|134.4593188156105|181.34298546680157|218.25988232814927|247.32879632779208|270.2180918255229|302.20521032383533|,9.266435171356692|0.0|8.526512829121202e-14|8.526512829121202e-14|1.1368683772161603e-13|1.1368683772161603e-13|13.293055935428933|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,622|2|432|377|140|55|0|,49.47592909760096|76.59753849930706|134.4593188156105|196.9127111987758|256.1575245912025|302.20521032383533|nan|,9.153280827091095|0.922498366859152|0.0|18.231006544836376|11.141675248418645|13.293055935428933|nan|,0|624|432|377|140|55|0|,0|0|0|0|0|0|0|,0|14|45|69|23|6|0|,0|610|387|308|117|49|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|572|531|181|75|8|,0|0|0|0|0|0|0|,690|5|572|531|181|75|8|,14|0|120|147|30|17|3|,678|3|452|384|151|58|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
163,0|1|2|3|4|5|6|,641|409|229|121|88|47|56|,49.98093656812057|134.45931881561046|181.34298546680154|218.25988232814927|247.32879632779216|270.2180918255229|300.34749794229594|,10.198624563676987|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|2.842170943040401e-14|1.1368683772161603e-13|13.616167589374783|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,638|3|409|350|135|52|4|,49.851407949649854|77.5273560962271|134.45931881561046|194.10568409601035|255.29766216774274|298.1175992338204|329.3361811524784|,10.045585778923662|0.7153736229685486|2.842170943040401e-14|17.557697817964616|10.904077320767176|11.403827616523726|0.0|,0|641|409|350|135|52|4|,0|0|0|0|0|0|0|,0|36|31|30|13|7|2|,0|605|378|320|122|45|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|576|531|170|77|6|,0|0|0|0|0|0|0|,718|2|576|531|170|77|6|,48|0|51|88|30|16|0|,667|5|525|443|140|61|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
164,0|1|2|3|4|5|6|,635|471|254|135|78|51|64|,50.5326722771644|134.4593188156105|181.34298546680154|218.2598823281494|247.32879632779208|270.21809182552283|300.96517690418364|,9.84982128498427|0.0|5.684341886080802e-14|2.842170943040401e-14|1.1368683772161603e-13|5.684341886080802e-14|13.871926286286346|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,631|4|471|389|129|58|6|,50.33759873253553|81.30552394236803|134.4593188156105|194.15476201251346|256.3780526873601|297.8421162595852|331.1547631353005|,9.564759728104281|4.1341784909525385|0.0|17.57354304320644|11.191160001880384|10.373777162096577|2.571863304394423|,0|635|471|389|129|58|6|,0|0|0|0|0|0|0|,0|4|42|74|19|19|2|,0|631|429|315|110|39|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|609|568|170|77|3|,0|0|0|0|0|0|0|,718|8|609|568|170|77|3|,0|0|74|128|37|27|1|,719|7|535|440|133|50|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
165,0|1|2|3|4|5|6|,675|478|250|141|82|39|47|,49.40845949142012|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779213|270.2180918255229|298.57643126009344|,10.67593528139263|0.0|2.842170943040401e-14|0.0|5.684341886080802e-14|1.1368683772161603e-13|12.314938439013568|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,668|7|478|391|121|46|1|,49.0989132417387|78.9480158895904|134.4593188156105|194.65572832473|254.70633785185404|297.7891378722489|334.7919271009448|,10.286678160502667|3.3058800378876088|0.0|17.726703941411834|10.697598284277321|11.217065756125203|0.0|,0|675|478|391|121|46|1|,0|0|0|0|0|0|0|,0|14|31|43|14|6|0|,0|661|447|348|107|40|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|626|615|181|62|2|,0|0|0|0|0|0|0|,556|3|626|615|181|62|2|,0|0|62|184|31|11|0|,557|2|564|431|150|51|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
166,0|1|2|3|4|5|6|,514|506|261|132|83|52|46|,49.237565657062376|134.4593188156105|181.34298546680148|218.25988232814936|247.32879632779213|270.21809182552283|299.4768850461406|,9.898931275700253|0.0|0.0|0.0|5.684341886080802e-14|5.684341886080802e-14|12.290528057322884|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,512|2|506|393|135|45|1|,49.110136851851195|81.85933979112517|134.4593188156105|193.7425538782466|256.14541385284394|298.8133451326664|329.3361811524784|,9.699553396682562|5.474745780966494|0.0|17.435718837502478|11.138824858948547|11.58277962989304|0.0|,0|514|506|393|135|45|1|,0|0|0|0|0|0|0|,0|0|1|8|7|5|0|,0|514|505|385|128|40|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|482|698|187|83|3|,0|0|0|0|0|0|0|,837|3|482|698|187|83|3|,38|0|0|179|19|20|0|,795|7|482|519|168|63|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
167,0|1|2|3|4|5|6|,748|426|321|159|92|60|61|,49.991864101618916|134.4593188156105|181.3429854668015|218.25988232814927|247.3287963277921|270.21809182552283|299.949213142448|,10.114894707555505|0.0|2.842170943040401e-14|8.526512829121202e-14|8.526512829121202e-14|5.684341886080802e-14|13.201519697792403|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,741|7|426|480|152|59|2|,49.727833796707884|77.94135780720045|134.4593188156105|193.57170755212297|256.36404455058056|298.9530447353284|329.3361811524784|,9.787638149340268|1.79715547750191|0.0|17.375408718354535|11.188152484630688|12.244231396058254|0.0|,0|748|426|480|152|59|2|,0|0|0|0|0|0|0|,0|59|43|75|29|15|0|,0|689|383|405|123|44|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|653|593|192|76|7|,0|0|0|0|0|0|0|,907|7|653|593|192|76|7|,34|0|97|196|38|28|0|,874|7|556|397|154|48|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
168,0|1|2|3|4|5|6|,845|500|205|154|90|50|49|,50.37398086301252|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779213|270.21809182552283|302.208947777785|,9.703959700945136|0.0|8.526512829121202e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|16.437938307524913|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,838|7|500|359|140|42|7|,50.1329527798159|79.22848567997781|134.4593188156105|197.17920306192005|255.50354471983871|297.4279447892187|330.89496570918305|,9.372418286559027|3.431578228571388|0.0|18.271240349601666|10.967575862144031|12.418605833975091|2.464654790341356|,0|845|500|359|140|42|7|,0|0|0|0|0|0|0|,0|33|20|21|16|2|0|,0|812|480|338|124|40|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|783|615|212|74|10|,0|0|0|0|0|0|0|,740|5|783|615|212|74|10|,0|0|126|208|38|32|0|,741|4|657|407|174|42|10|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
169,0|1|2|3|4|5|6|,708|585|264|108|99|58|47|,50.02635218039113|134.45931881561046|181.34298546680154|218.25988232814925|247.32879632779213|270.21809182552283|303.44867073221775|,10.195136873104577|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|5.684341886080802e-14|5.684341886080802e-14|17.42799403741954|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,705|3|585|372|157|38|9|,49.911800642342|76.94596362193569|134.45931881561046|192.0607942329993|255.7847144097563|296.2298828221736|333.9279974635153|,10.06397685310158|0.7939186184679143|2.842170943040401e-14|16.756993049249242|11.047509089102054|10.0196350046135|3.6436893142587548|,0|708|585|372|157|38|9|,0|0|0|0|0|0|0|,0|77|62|51|25|4|3|,0|631|523|321|132|34|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|603|697|151|72|8|,0|0|0|0|0|0|0|,759|3|603|697|151|72|8|,27|0|112|193|23|13|1|,731|3|491|504|128|59|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
170,0|1|2|3|4|5|6|,663|446|337|132|62|50|60|,49.38690421948415|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779222|270.21809182552283|300.5418414798962|,10.01974630826336|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|15.42169461841752|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,660|3|446|469|112|54|6|,49.252549722988654|78.9448934484944|134.4593188156105|191.73324215272453|257.54723181785045|296.5743934119249|336.24887409163733|,9.83961698345816|3.1217229593854015|0.0|16.601764979597295|11.378768193084824|10.171310810518825|5.52526932513712|,0|663|446|469|112|54|6|,0|0|0|0|0|0|0|,0|0|2|27|7|6|1|,0|663|444|442|105|48|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|625|688|168|89|6|,0|0|0|0|0|0|0|,740|6|625|688|168|89|6|,4|0|65|169|11|14|0|,735|7|560|519|157|75|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
171,0|1|2|3|4|5|6|,705|512|263|203|91|43|75|,49.78145855097385|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779213|270.21809182552283|302.5497177265624|,10.517070870852645|0.0|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|5.684341886080802e-14|15.68142492402617|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,698|7|512|466|134|69|6|,49.49898416922041|77.94818976010323|134.4593188156105|197.42480963601525|254.67386876363108|299.4630824375795|338.04602354986497|,10.181028889958831|1.6862476999885652|0.0|18.304807444703922|10.685197440779096|12.054894351493806|5.753366259757305|,0|705|512|466|134|69|6|,0|0|0|0|0|0|0|,0|22|34|77|19|15|2|,0|683|478|389|115|54|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|654|654|225|72|8|,0|0|0|0|0|0|0|,698|4|654|654|225|72|8|,0|0|96|236|66|24|0|,695|7|558|418|159|48|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
172,0|1|2|3|4|5|6|,673|501|258|116|99|46|47|,49.588847422647284|134.4593188156105|181.3429854668015|218.25988232814925|247.32879632779213|270.2180918255229|305.65615084272844|,10.09600715503643|0.0|2.842170943040401e-14|1.1368683772161603e-13|5.684341886080802e-14|1.1368683772161603e-13|15.395692901607141|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,666|7|501|374|145|40|7|,49.28119276636165|78.85999043496692|134.4593188156105|192.79314599064202|254.5902280029343|301.2683535009539|330.7292785100117|,9.683649288476404|3.483896903242305|0.0|17.07624721895246|10.652730418824625|12.132634635799132|3.41237768797625|,0|673|501|374|145|40|7|,0|0|0|0|0|0|0|,0|15|8|47|37|2|1|,0|658|493|327|108|38|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|634|653|160|57|9|,0|0|0|0|0|0|0|,814|6|634|653|160|57|9|,6|0|59|165|20|8|2|,811|4|575|488|140|49|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
173,0|1|2|3|4|5|6|,775|515|293|138|77|53|52|,50.157266713306065|134.4593188156105|181.3429854668015|218.2598823281494|247.3287963277921|270.2180918255229|304.370176503335|,9.986930522135458|0.0|2.842170943040401e-14|2.842170943040401e-14|8.526512829121202e-14|1.1368683772161603e-13|17.289663121409813|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,771|4|515|431|130|45|7|,50.00348577229238|79.79854309369267|134.4593188156105|193.16324478667622|256.6605860307131|299.70974580489616|334.33008813615595|,9.774743903007893|4.980702603237506|0.0|17.22349452919227|11.247923940589907|13.471725297942907|4.088283835760562|,0|775|515|431|130|45|7|,0|0|0|0|0|0|0|,0|22|15|35|10|8|0|,0|753|500|396|120|37|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|734|685|184|74|12|,0|0|0|0|0|0|0|,655|3|734|685|184|74|12|,0|0|73|175|24|9|2|,656|2|661|510|160|65|10|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
174,0|1|2|3|4|5|6|,609|596|296|157|96|45|70|,49.82707833771982|134.4593188156105|181.3429854668015|218.2598823281493|247.32879632779216|270.2180918255229|300.2134224922394|,9.977707612396852|0.0|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|1.1368683772161603e-13|16.19133977961893|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,607|2|596|453|141|61|9|,49.74293272910958|75.3652705509285|134.4593188156105|194.1375832752598|254.63389063557844|295.25815422425103|333.79912964193755|,9.88566621824771|0.2848351911275344|0.0|17.56801396279832|10.669773165539132|10.351031964258471|4.288939536432625|,0|609|596|453|141|61|9|,0|0|0|0|0|0|0|,0|0|34|74|15|20|1|,0|609|562|379|126|41|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|570|747|203|72|9|,0|0|0|0|0|0|0|,877|4|570|747|203|72|9|,38|0|64|267|71|23|2|,835|7|506|480|132|49|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
175,0|1|2|3|4|5|6|,798|449|293|144|71|51|51|,50.07912433651267|134.45931881561046|181.3429854668015|218.25988232814936|247.3287963277921|270.21809182552283|303.04080052358864|,10.198982060467163|2.842170943040401e-14|2.842170943040401e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|16.8011921356895|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,791|7|449|437|122|44|7|,49.830982841140234|78.11911331359748|134.45931881561046|193.50782104582686|256.8972723145484|297.56918121703444|337.43383616478604|,9.89241996587507|2.6109398765107734|2.842170943040401e-14|17.352370320547376|11.289815836171643|10.294611939448563|4.403568160592644|,0|798|449|437|122|44|7|,0|0|0|0|0|0|0|,0|32|29|51|23|4|0|,0|766|420|386|99|40|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|740|621|157|77|7|,0|0|0|0|0|0|0|,668|5|740|621|157|77|7|,0|0|95|157|23|8|1|,671|2|645|464|134|69|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
176,0|1|2|3|4|5|6|,631|569|257|156|83|38|66|,49.22412516404232|134.45931881561046|181.34298546680154|218.2598823281493|247.32879632779213|270.2180918255229|300.33142440755955|,10.02634902143174|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|5.684341886080802e-14|1.1368683772161603e-13|15.993720228858864|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,629|2|569|413|121|61|5|,49.131325502192574|78.40961881578733|134.45931881561046|195.2873823442113|254.51717012046785|297.02685434750725|340.6471791401957|,9.905620856283367|1.6802837831298376|2.842170943040401e-14|17.897979132916745|10.623751413953068|11.459405135243001|3.985278367270721|,0|631|569|413|121|61|5|,0|0|0|0|0|0|0|,0|34|31|60|15|13|0|,0|597|538|353|106|48|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|566|690|182|73|7|,0|0|0|0|0|0|0|,847|4|566|690|182|73|7|,4|0|48|204|27|18|1|,842|5|518|486|155|55|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
177,0|1|2|3|4|5|6|,795|477|315|134|86|47|57|,50.22674479663005|134.45931881561046|181.34298546680154|218.25988232814936|247.32879632779208|270.2180918255229|302.3224976146507|,9.688498041252403|2.842170943040401e-14|5.684341886080802e-14|0.0|1.1368683772161603e-13|1.1368683772161603e-13|15.778775061349345|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,791|4|477|449|133|51|6|,50.0834269299187|78.56785293880091|134.45931881561046|192.36050034301667|255.41749473676458|298.27845622614706|336.6968494169312|,9.498907552468458|2.439627184747413|2.842170943040401e-14|16.892212001569806|10.94155227212667|10.780741403559865|7.5298018328019065|,0|795|477|449|133|51|6|,0|0|0|0|0|0|0|,0|49|5|31|5|3|0|,0|746|472|418|128|48|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|713|708|184|82|5|,0|0|0|0|0|0|0|,690|5|713|708|184|82|5|,0|0|104|209|23|25|0|,690|5|609|499|161|57|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
178,0|1|2|3|4|5|6|,667|545|264|180|92|59|56|,50.27177909711304|134.45931881561046|181.34298546680154|218.2598823281493|247.3287963277921|270.21809182552283|305.35709985792477|,10.210437052062009|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|16.250908782401346|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,662|5|545|444|151|52|4|,50.06572995028743|77.55268613682355|134.45931881561046|196.30929500518576|256.27229589313055|302.424124715888|343.48577670440255|,9.96804214528505|1.4048450371920245|2.842170943040401e-14|18.12510094936873|11.167999814633225|12.72225620738135|5.247533613147846|,0|667|545|444|151|52|4|,0|0|0|0|0|0|0|,0|0|79|92|23|11|2|,0|667|466|352|128|41|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|649|614|207|75|7|,0|0|0|0|0|0|0|,802|3|649|614|207|75|7|,56|0|87|219|52|24|1|,742|7|562|395|155|51|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
179,0|1|2|3|4|5|6|,716|509|249|106|95|45|53|,49.99055852015907|134.4593188156105|181.3429854668015|218.25988232814927|247.32879632779208|270.2180918255229|300.738514017823|,9.871779375739498|0.0|2.842170943040401e-14|8.526512829121202e-14|1.1368683772161603e-13|1.1368683772161603e-13|16.9862792276542|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,709|7|509|355|140|47|6|,49.70195898523479|79.22156855748963|134.4593188156105|192.36605889582367|254.68606988063414|296.2634409504898|335.7932530452663|,9.47496328406391|3.484890362942739|0.0|16.8946594239914|10.689870638940873|11.73588746007633|9.17135127195615|,0|716|509|355|140|47|6|,0|0|0|0|0|0|0|,0|21|19|10|16|6|3|,0|695|490|345|124|41|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|674|658|177|72|6|,0|0|0|0|0|0|0|,777|9|674|658|177|72|6|,0|0|111|222|28|17|3|,782|4|563|436|149|55|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
180,0|1|2|3|4|5|6|,766|511|261|131|71|64|49|,49.75163205115756|134.45931881561052|181.34298546680148|218.2598823281494|247.3287963277921|270.2180918255228|300.10973394276084|,10.177250375854348|2.842170943040401e-14|0.0|2.842170943040401e-14|8.526512829121202e-14|0.0|15.336967132462998|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,762|4|511|392|135|46|3|,49.59865288230616|78.8941637173467|134.45931881561052|193.68000967301725|258.1800178970866|297.3032730611157|343.1421341279858|,9.978436684894644|3.6342438809395716|2.842170943040401e-14|17.4138589615302|11.42925227059966|10.753795119645426|9.808292478519947|,0|766|511|392|135|46|3|,0|0|0|0|0|0|0|,0|61|47|73|27|3|0|,0|705|464|319|108|43|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|685|630|140|86|6|,0|0|0|0|0|0|0|,807|7|685|630|140|86|6|,35|0|146|209|29|28|2|,768|10|539|421|111|58|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
181,0|1|2|3|4|5|6|,753|480|256|117|67|37|54|,49.588752259371084|134.4593188156105|181.34298546680154|218.25988232814922|247.3287963277922|270.2180918255229|300.11098433491105|,10.190763975305583|0.0|5.684341886080802e-14|1.4210854715202004e-13|0.0|1.1368683772161603e-13|13.94161276220931|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,743|10|480|373|104|51|3|,49.20224685792506|78.30610358681108|134.4593188156105|192.92281638577657|255.47210337986937|297.84022522002687|338.71388928794187|,9.689709632186219|2.8605902721733356|0.0|17.128891954694527|10.958152750319659|10.367910193658032|9.664443904614343|,0|753|480|373|104|51|3|,0|0|0|0|0|0|0|,0|29|55|40|12|21|0|,0|724|425|333|92|30|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|702|604|145|56|3|,0|0|0|0|0|0|0|,533|6|702|604|145|56|3|,0|0|101|158|21|13|0|,538|1|601|446|124|43|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
182,0|1|2|3|4|5|6|,513|535|261|148|71|40|40|,49.60245527967231|134.45931881561052|181.34298546680148|218.25988232814936|247.3287963277921|270.2180918255228|298.8455039274356|,9.738292979359553|2.842170943040401e-14|0.0|0.0|8.526512829121202e-14|0.0|12.457477483885707|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,512|1|535|409|111|39|1|,49.55076872754219|76.06596997030091|134.45931881561052|194.70166697164132|255.57719110174904|298.0636916908959|329.3361811524784|,9.677246207507022|0.0|2.842170943040401e-14|17.739974514356486|10.989264261814666|11.606839747745685|0.0|,0|513|535|409|111|39|1|,0|0|0|0|0|0|0|,0|0|40|57|13|11|1|,0|513|495|352|98|28|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|493|645|179|59|4|,0|0|0|0|0|0|0|,545|6|493|645|179|59|4|,49|0|63|215|24|15|1|,500|2|430|430|155|44|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
183,0|1|2|3|4|5|6|,480|390|259|124|96|43|44|,49.731415741036315|134.4593188156105|181.3429854668015|218.25988232814925|247.32879632779216|270.21809182552283|299.7348654935473|,9.767626090601407|0.0|2.842170943040401e-14|1.1368683772161603e-13|2.842170943040401e-14|5.684341886080802e-14|13.841206396318713|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,479|1|390|383|139|41|3|,49.661620492281536|83.16333989457132|134.4593188156105|193.29519228353035|254.40965752493184|297.56891556728414|329.3361811524784|,9.657506776796335|0.0|0.0|17.273770246498533|10.580043904757016|11.695754065530659|0.0|,0|480|390|383|139|41|3|,0|0|0|0|0|0|0|,0|0|5|18|6|0|0|,0|480|385|365|133|41|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|458|575|200|71|4|,0|0|0|0|0|0|0|,651|2|458|575|200|71|4|,30|0|18|116|24|10|1|,621|3|440|459|176|61|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
184,0|1|2|3|4|5|6|,567|387|267|158|92|67|59|,50.05465861589014|134.4593188156105|181.3429854668015|218.2598823281493|247.3287963277921|270.2180918255227|301.71842781971617|,10.092340732162906|0.0|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|13.254237068007292|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,564|3|387|425|159|56|3|,49.911717909450566|76.92751142653066|134.4593188156105|195.06738477054964|256.9739711601692|300.1414812849527|331.1547631353005|,9.926197157777924|1.0690038532055233|0.0|17.841050903231636|11.302294427169763|11.654411857074008|2.571863304394423|,0|567|387|425|159|56|3|,0|0|0|0|0|0|0|,0|0|11|69|31|18|1|,0|567|376|356|128|38|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|527|542|185|85|8|,0|0|0|0|0|0|0|,677|3|527|542|185|85|8|,4|0|58|185|43|21|1|,676|2|469|357|142|64|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
185,0|1|2|3|4|5|6|,640|426|191|130|83|48|64|,49.86312744039683|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779213|270.2180918255228|300.7735192700992|,10.088912451824493|0.0|8.526512829121202e-14|0.0|5.684341886080802e-14|0.0|14.976414737878514|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,638|2|426|321|131|57|7|,49.77782050774461|77.07603895645958|134.4593188156105|196.29375366610125|255.71571376207513|297.07439426880813|330.89496570918305|,9.988710273648955|0.8325978844472672|0.0|18.12209970898174|11.02861040289717|11.224314550828305|2.464654790341356|,0|640|426|321|131|57|7|,0|0|0|0|0|0|0|,0|0|25|12|18|9|4|,0|640|401|309|113|48|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|611|536|180|80|5|,0|0|0|0|0|0|0|,943|5|611|536|180|80|5|,13|0|59|155|36|22|0|,925|9|552|381|144|58|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
186,0|1|2|3|4|5|6|,900|497|243|107|80|49|60|,50.16513665570838|134.45931881561046|181.34298546680154|218.25988232814925|247.3287963277922|270.21809182552283|302.6120250783087|,9.81846754218354|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|0.0|5.684341886080802e-14|14.456490518246952|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,892|8|497|350|129|55|5|,49.895725630806886|80.20446593222445|134.45931881561046|192.62900822155643|256.02317988894566|299.88497020164965|332.60962872155824|,9.430299574239175|4.3644858922349705|2.842170943040401e-14|17.007957796022037|11.109275808683359|11.75150451599537|2.672758747999873|,0|900|497|350|129|55|5|,0|0|0|0|0|0|0|,0|95|20|29|13|15|1|,0|805|477|321|116|40|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|783|639|161|69|7|,0|0|0|0|0|0|0|,643|2|783|639|161|69|7|,9|0|125|185|35|11|0|,631|5|658|454|126|58|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
