Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
54,0|1|2|3|4|5|6|,659|623|344|156|79|43|59|,49.949178104148714|134.4593188156105|181.34298546680154|218.2598823281493|247.32879632779205|270.21809182552283|301.3667619331468|,10.061491831519925|0.0|5.684341886080802e-14|5.684341886080802e-14|1.4210854715202004e-13|5.684341886080802e-14|14.876446795455209|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,655|4|623|500|122|52|7|,49.777070592291224|78.1317831708122|134.4593188156105|192.86105728754202|255.39633490486108|297.0566133354853|333.3850086586322|,9.844470872544422|3.0863848816727346|0.0|17.103961265745973|10.935039814165133|9.539784952533672|5.107710881312736|,0|659|623|500|122|52|7|,0|0|0|0|0|0|0|,0|57|57|104|16|12|5|,0|602|566|396|106|40|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|558|771|178|74|2|,0|0|0|0|0|0|0|,681|3|558|771|178|74|2|,0|0|56|273|45|11|0|,680|4|502|498|133|63|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
55,0|1|2|3|4|5|6|,652|456|308|144|71|45|61|,50.70357566897391|134.4593188156105|181.3429854668015|218.25988232814936|247.3287963277921|270.2180918255229|300.3034277599259|,9.93541474162326|0.0|2.842170943040401e-14|0.0|8.526512829121202e-14|1.1368683772161603e-13|13.794169785984925|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,648|4|456|452|116|59|2|,50.52230042213324|80.07016565716134|134.4593188156105|193.10412075006275|256.20826440880825|299.0041800001725|338.6312366726502|,9.687496731082481|4.370569389039418|0.0|17.20059054431977|11.153466517960274|12.030969371705293|3.8393095717053427|,0|652|456|452|116|59|2|,0|0|0|0|0|0|0|,0|59|16|53|13|11|0|,0|593|440|399|103|48|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|572|654|163|72|6|,0|0|0|0|0|0|0|,670|7|572|654|163|72|6|,0|0|69|236|30|16|1|,675|2|503|418|133|56|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
56,0|1|2|3|4|5|6|,622|453|232|140|81|40|52|,49.845463104054076|134.45931881561046|181.34298546680154|218.25988232814936|247.32879632779216|270.2180918255228|302.04786301689285|,9.318916559014083|2.842170943040401e-14|5.684341886080802e-14|0.0|2.842170943040401e-14|0.0|15.495099063342659|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,620|2|453|372|121|47|5|,49.759298671190244|76.55643729184317|134.45931881561046|195.23644127483564|254.89550558324024|298.6012414706591|334.4461055514904|,9.209324752764234|0.7300628385029954|2.842170943040401e-14|17.885054118539692|10.767616037771816|11.727794190889702|6.543906770603599|,0|622|453|372|121|47|5|,0|0|0|0|0|0|0|,0|74|28|36|7|1|1|,0|548|425|336|114|46|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|517|562|186|76|6|,0|0|0|0|0|0|0|,518|3|517|562|186|76|6|,8|0|48|112|25|17|1|,512|1|469|450|161|59|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
57,0|1|2|3|4|5|6|,480|424|263|137|93|51|59|,49.81895297455488|134.4593188156105|181.34298546680154|218.25988232814936|247.3287963277921|270.21809182552283|300.7985374458139|,9.828095969421632|0.0|5.684341886080802e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|15.193331348721863|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,480|0|424|400|144|54|5|,49.81895297455488|nan|134.4593188156105|193.98702264181316|255.43542181657176|297.9540983637721|331.51847953186495|,9.828095969421632|nan|0.0|17.51875966550934|10.947034734885046|12.493112403208126|2.672758747999873|,0|480|424|400|144|54|5|,0|0|0|0|0|0|0|,0|12|17|28|13|9|3|,0|468|407|372|131|45|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|442|600|193|82|7|,0|0|0|0|0|0|0|,611|7|442|600|193|82|7|,0|0|16|155|23|18|0|,613|5|426|445|170|64|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
58,0|1|2|3|4|5|6|,583|383|249|149|91|65|58|,50.75479174984836|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779213|270.2180918255228|302.1873163188435|,9.749904782923977|0.0|2.842170943040401e-14|0.0|5.684341886080802e-14|0.0|15.192896584139717|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,578|5|383|398|156|52|6|,50.525982576966186|77.20513213502754|134.4593188156105|195.1636327842408|256.8660027851799|298.76230446397796|331.87075239434495|,9.473578920032825|1.8571434356873247|0.0|17.866312414763396|11.284574861959749|11.93318502348359|3.7928913268634346|,0|583|383|398|156|52|6|,0|0|0|0|0|0|0|,0|21|20|48|29|10|3|,0|562|363|350|127|42|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|526|539|192|84|7|,0|0|0|0|0|0|0|,593|2|526|539|192|84|7|,9|0|55|154|33|7|0|,583|3|471|385|159|77|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
59,0|1|2|3|4|5|6|,547|423|219|125|96|49|75|,49.92439771635269|134.4593188156105|181.34298546680154|218.25988232814922|247.32879632779216|270.21809182552283|300.5122812421211|,9.994089746094662|0.0|5.684341886080802e-14|1.4210854715202004e-13|2.842170943040401e-14|5.684341886080802e-14|14.850147512270015|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,546|1|423|344|145|68|7|,49.86304360553655|83.42374222196545|134.4593188156105|194.75755554723312|255.0637996339218|297.1914995309253|332.7713035794512|,9.89978165341663|0.0|0.0|17.75594575503671|10.826749290719166|11.085023560457971|4.620473251226427|,0|547|423|344|145|68|7|,0|0|0|0|0|0|0|,0|3|9|28|10|12|0|,0|542|412|315|135|56|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|517|563|191|91|7|,0|0|0|0|0|0|0|,977|4|517|563|191|91|7|,0|0|15|156|48|26|1|,976|5|502|407|143|65|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
60,0|1|2|3|4|5|6|,923|453|259|111|77|49|64|,49.76228410215186|134.45931881561046|181.3429854668015|218.25988232814922|247.3287963277921|270.21809182552283|300.92203743927325|,9.377188951277816|2.842170943040401e-14|2.842170943040401e-14|1.4210854715202004e-13|8.526512829121202e-14|5.684341886080802e-14|14.55170386644281|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,918|5|453|370|126|59|5|,49.61407576542389|76.97333472540768|134.45931881561046|192.4180545252059|256.23018902135397|297.9885444475859|335.53725474118363|,9.184322168775726|0.8526049803519037|2.842170943040401e-14|16.917447429000433|11.158486269171155|10.791695507796872|6.036038626804258|,0|923|453|370|126|59|5|,0|0|0|0|0|0|0|,0|16|9|47|19|9|2|,0|907|444|323|107|50|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|863|609|143|82|5|,0|0|0|0|0|0|0|,831|4|863|609|143|82|5|,0|0|188|135|16|20|1|,828|7|675|474|127|62|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
61,0|1|2|3|4|5|6|,800|598|276|144|71|46|56|,50.15243373908181|134.4593188156105|181.3429854668015|218.25988232814936|247.3287963277921|270.2180918255229|302.4799228282045|,10.194737797636556|0.0|2.842170943040401e-14|0.0|8.526512829121202e-14|1.1368683772161603e-13|14.45399260245683|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,793|7|598|420|117|52|4|,49.91025592821873|77.58772002685589|134.4593188156105|194.00020724783508|256.328006523481|300.0565546678691|333.9837089125642|,9.902403985533295|3.1867679522868375|0.0|17.5231300807633|11.180330821094799|11.855044875741097|5.3823473758633416|,0|800|598|420|117|52|4|,0|0|0|0|0|0|0|,0|17|48|47|14|5|2|,0|783|550|373|103|47|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|756|718|180|76|6|,0|0|0|0|0|0|0|,699|3|756|718|180|76|6|,0|0|115|250|19|11|0|,696|6|641|468|161|65|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
62,0|1|2|3|4|5|6|,652|574|288|134|102|48|60|,49.70237885538061|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779208|270.2180918255228|301.7527836133937|,10.294977912737366|0.0|2.842170943040401e-14|0.0|1.1368683772161603e-13|0.0|15.302066978599202|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,646|6|574|422|150|55|5|,49.441360273420266|77.80537951311139|134.4593188156105|193.0654124322532|254.65337088706593|298.9579667372528|332.4957692509437|,9.974394826412992|2.914183328738704|0.0|17.185468666519235|10.677310476333293|12.57289609007187|6.31917619693072|,0|652|574|422|150|55|5|,0|0|0|0|0|0|0|,0|59|59|59|21|10|1|,0|593|515|363|129|45|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|554|693|186|72|7|,0|0|0|0|0|0|0|,821|7|554|693|186|72|7|,72|0|73|232|40|27|0|,750|6|481|461|146|45|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
63,0|1|2|3|4|5|6|,707|434|283|140|76|49|46|,50.22462483280843|134.4593188156105|181.34298546680154|218.25988232814936|247.3287963277921|270.21809182552283|303.44741011813306|,10.244277640284286|0.0|5.684341886080802e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|16.251188443598107|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,701|6|434|423|125|39|7|,49.97566294312036|79.3116722780309|134.4593188156105|193.5613437660656|256.3014001629025|298.20196338500875|332.6720419169682|,9.925291804101455|1.8249503737262776|0.0|17.371689429060446|11.174478107906195|11.12275779358041|6.2348149185941075|,0|707|434|423|125|39|7|,0|0|0|0|0|0|0|,0|50|27|42|19|3|3|,0|657|407|381|106|36|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|629|608|173|64|6|,0|0|0|0|0|0|0|,789|6|629|608|173|64|6|,0|0|74|188|27|6|1|,793|2|555|420|146|58|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
64,0|1|2|3|4|5|6|,740|497|215|157|84|40|55|,50.11118002296111|134.45931881561046|181.34298546680157|218.2598823281493|247.3287963277921|270.2180918255228|299.81452951124817|,9.637793152599695|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|8.526512829121202e-14|0.0|15.685153451378987|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,739|1|497|372|124|50|5|,50.071651023193034|79.32311085156383|134.45931881561046|196.92350376581123|254.71244003673746|296.0581657736404|337.3781668873269|,9.584178045539627|0.0|2.842170943040401e-14|18.23271336431055|10.699916274595857|10.542619080434967|6.5319765585283065|,0|740|497|372|124|50|5|,0|0|0|0|0|0|0|,0|29|39|39|13|12|1|,0|711|458|333|111|38|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|672|597|199|63|6|,0|0|0|0|0|0|0|,828|6|672|597|199|63|6|,3|0|106|129|29|13|0|,825|6|566|468|170|50|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
65,0|1|2|3|4|5|6|,765|521|287|143|96|56|50|,49.739137686320646|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779216|270.2180918255228|300.26574797176926|,10.159578941711848|2.842170943040401e-14|2.842170943040401e-14|0.0|2.842170943040401e-14|0.0|15.454376881086235|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,759|6|521|430|152|45|5|,49.52747029307457|76.51506293194883|134.45931881561046|193.62000000441253|255.76169466906134|296.2344869649134|336.54709703347135|,9.914999562915101|1.3009672012931544|2.842170943040401e-14|17.392647684971443|11.041255707638138|9.808648327255725|7.739220391674366|,0|765|521|430|152|45|5|,0|0|0|0|0|0|0|,0|33|36|64|28|5|1|,0|732|485|366|124|40|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|687|668|195|78|5|,0|0|0|0|0|0|0|,802|6|687|668|195|78|5|,0|0|76|200|34|20|0|,806|2|611|468|161|58|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
66,0|1|2|3|4|5|6|,771|560|280|136|90|52|56|,50.09069492521532|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779213|270.21809182552283|301.4103049404249|,9.890376425444677|0.0|5.684341886080802e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|15.935401883606119|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,769|2|560|416|142|51|5|,50.02192368588411|76.5332364480618|134.4593188156105|193.41197097916526|255.71079186217233|297.6879073471839|339.3787603914829|,9.810740533672412|0.20314083613889977|0.0|17.31730585522436|11.027244601835811|10.877515203986965|7.368177365501044|,0|771|560|416|142|51|5|,0|0|0|0|0|0|0|,0|94|64|66|22|12|1|,0|677|496|350|120|39|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|655|652|171|74|7|,0|0|0|0|0|0|0|,769|8|655|652|171|74|7|,0|0|90|150|14|14|1|,775|2|565|502|157|60|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
67,0|1|2|3|4|5|6|,742|516|310|142|79|61|61|,49.55162241601876|134.4593188156105|181.3429854668015|218.25988232814933|247.32879632779205|270.21809182552283|301.8068536372286|,9.717483199269358|0.0|2.842170943040401e-14|2.842170943040401e-14|1.4210854715202004e-13|5.684341886080802e-14|15.750888396317748|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,740|2|516|452|140|55|6|,49.47394906672896|78.29076165324456|134.4593188156105|192.94077164890638|257.30198936608906|298.11483961903537|335.65031547066565|,9.614887587208292|0.3509464351290319|0.0|17.136091502408252|11.349660044704137|11.371113912638622|8.164090034823378|,0|742|516|452|140|55|6|,0|0|0|0|0|0|0|,0|0|19|77|10|10|1|,0|742|497|375|130|45|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|723|695|166|92|5|,0|0|0|0|0|0|0|,812|5|723|695|166|92|5|,0|0|108|223|20|32|0|,814|3|615|472|146|60|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
68,0|1|2|3|4|5|6|,773|549|274|146|87|47|57|,50.74694724323803|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779208|270.2180918255229|302.50869110354483|,9.590107018398575|0.0|2.842170943040401e-14|0.0|1.1368683772161603e-13|1.1368683772161603e-13|15.997415075066248|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,770|3|549|420|134|52|5|,50.64125290491409|77.87516074638083|134.4593188156105|194.17600199479384|255.3571313158021|299.4268378421447|334.55996502210485|,9.45692616421027|2.061372784354402|0.0|17.58035364764149|10.922855360006585|13.08921081637943|3.096811073040255|,0|773|549|420|134|52|5|,0|0|0|0|0|0|0|,0|56|55|53|17|11|0|,0|717|494|367|117|41|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|687|669|174|75|8|,0|0|0|0|0|0|0|,739|6|687|669|174|75|8|,0|0|101|153|31|18|2|,743|2|586|516|143|57|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
69,0|1|2|3|4|5|6|,720|527|301|154|85|44|54|,49.84688752685033|134.45931881561052|181.3429854668015|218.25988232814936|247.3287963277921|270.21809182552283|301.274644170955|,9.955413031983655|2.842170943040401e-14|2.842170943040401e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|15.33030937304244|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,719|1|527|455|129|49|5|,49.81154183177528|75.26044228581178|134.45931881561052|193.83793517371927|255.1359978929096|297.9018524594949|334.328002943265|,9.917085465793408|0.0|2.842170943040401e-14|17.468571820260735|10.851218703719198|11.584292134152985|4.367249114965852|,0|720|527|455|129|49|5|,0|0|0|0|0|0|0|,0|29|28|64|21|6|1|,0|691|499|391|108|43|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|673|698|171|73|8|,0|0|0|0|0|0|0|,650|3|673|698|171|73|8|,0|0|81|222|30|19|1|,649|4|592|476|141|54|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
70,0|1|2|3|4|5|6|,615|544|273|160|77|44|54|,49.51175995021966|134.4593188156105|181.3429854668015|218.25988232814933|247.3287963277921|270.21809182552283|300.8478007140615|,9.868075804459536|0.0|2.842170943040401e-14|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|16.762160303653097|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,611|4|544|433|121|47|7|,49.3147442172036|79.60591316842408|134.4593188156105|194.98433303681458|255.6521765087851|295.838458697989|334.48195425054803|,9.590222496934688|3.4121461389017957|0.0|17.8188062946447|11.01079701317555|11.127335152307959|6.032833016401284|,0|615|544|433|121|47|7|,0|0|0|0|0|0|0|,0|58|29|67|11|13|2|,0|557|515|366|110|34|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|527|691|181|67|6|,0|0|0|0|0|0|0|,683|6|527|691|181|67|6|,0|0|35|237|33|15|2|,683|6|492|454|148|52|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
71,0|1|2|3|4|5|6|,642|443|276|141|87|46|47|,50.17829862489053|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779208|270.2180918255229|300.46519634694687|,10.201635898497019|0.0|2.842170943040401e-14|0.0|1.1368683772161603e-13|1.1368683772161603e-13|14.888788740779763|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,636|6|443|417|133|44|3|,49.92417094713186|77.11583246730925|134.4593188156105|193.825677211286|255.2453947706162|297.7151734844636|340.79886499670187|,9.905086536908238|1.9069496510215906|0.0|17.464382339358924|10.887278364667166|10.816581477281051|4.384528529658316|,0|642|443|417|133|44|3|,0|0|0|0|0|0|0|,0|78|32|90|23|18|2|,0|564|411|327|110|26|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|534|577|168|59|3|,0|0|0|0|0|0|0|,513|2|534|577|168|59|3|,12|0|98|218|46|11|1|,494|8|436|359|122|48|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
72,0|1|2|3|4|5|6|,477|390|215|119|68|45|46|,50.56487914324994|134.4593188156105|181.34298546680157|218.2598823281492|247.32879632779216|270.2180918255229|297.03245521288744|,10.409489293099417|0.0|8.526512829121202e-14|1.7053025658242404e-13|2.842170943040401e-14|1.1368683772161603e-13|10.852482461723486|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,469|8|390|334|113|46|0|,50.10288340183635|77.64937948362082|134.4593188156105|194.4960115940482|256.44400249945477|297.03245521288744|nan|,9.867735489041797|2.5070833637752155|0.0|17.679559175786768|11.205073138271208|10.852482461723486|nan|,0|477|390|334|113|46|0|,0|0|0|0|0|0|0|,0|41|14|23|9|11|0|,0|436|376|311|104|35|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|417|530|161|67|1|,0|0|0|0|0|0|0|,607|2|417|530|161|67|1|,0|0|7|87|20|2|0|,608|1|410|443|141|65|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
73,0|1|2|3|4|5|6|,581|376|248|141|85|46|61|,49.89613748410135|134.4593188156105|181.3429854668015|218.25988232814936|247.3287963277921|270.2180918255229|298.1658454945362|,9.364169773043995|0.0|2.842170943040401e-14|0.0|8.526512829121202e-14|1.1368683772161603e-13|12.012332446956407|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,580|1|376|389|131|60|1|,49.845976752841096|78.98936161505307|134.4593188156105|194.724174303434|255.36625886897994|297.6463399002372|329.3361811524784|,9.293923159235986|0.0|0.0|17.746429316416403|10.925705975184917|11.41218719250685|0.0|,0|581|376|389|131|60|1|,0|0|0|0|0|0|0|,0|38|13|33|9|7|0|,0|543|363|356|122|53|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|526|545|188|82|4|,0|0|0|0|0|0|0|,789|9|526|545|188|82|4|,40|0|41|73|15|9|0|,754|3|485|472|173|73|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
74,0|1|2|3|4|5|6|,715|441|265|165|94|60|73|,50.61963416446714|134.45931881561046|181.3429854668015|218.25988232814927|247.32879632779208|270.21809182552283|299.1028416487204|,10.066971734654507|2.842170943040401e-14|2.842170943040401e-14|8.526512829121202e-14|1.1368683772161603e-13|5.684341886080802e-14|12.485497823915429|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,712|3|441|430|154|69|4|,50.49802263073853|79.48210483605563|134.45931881561046|195.50877147173728|256.2467036645703|297.2711155043218|330.70011763959496|,9.908297969443794|4.126967633025136|2.842170943040401e-14|17.952363848989506|11.162237454271125|10.167020698759357|2.362407293982971|,0|715|441|430|154|69|4|,0|0|0|0|0|0|0|,0|57|41|89|24|29|1|,0|658|400|341|130|40|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|632|550|195|82|5|,0|0|0|0|0|0|0|,786|5|632|550|195|82|5|,27|0|117|124|36|25|1|,761|3|515|426|159|57|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
75,0|1|2|3|4|5|6|,712|460|254|130|86|49|56|,49.40467244742192|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779208|270.21809182552283|299.2143810913406|,9.520223127701023|0.0|5.684341886080802e-14|0.0|1.1368683772161603e-13|5.684341886080802e-14|13.983330202606956|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,709|3|460|384|135|52|4|,49.28088622584428|78.65948281360653|134.4593188156105|193.84089325840364|255.63676284178325|296.68748316554274|332.0640541267116|,9.347083667826215|1.7870760555066527|0.0|17.469581384733377|11.006415989158121|10.982220770308743|2.7278729742332075|,0|712|460|384|135|52|4|,0|0|0|0|0|0|0|,0|4|21|47|24|12|0|,0|708|439|337|111|40|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|675|598|158|72|5|,0|0|0|0|0|0|0|,773|2|675|598|158|72|5|,0|0|50|108|16|15|0|,774|1|625|490|142|57|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
76,0|1|2|3|4|5|6|,744|565|278|153|80|46|60|,50.0232150871862|134.4593188156105|181.34298546680148|218.25988232814933|247.3287963277922|270.2180918255229|299.0736031363797|,9.871851654671772|0.0|0.0|2.842170943040401e-14|0.0|1.1368683772161603e-13|14.421523766483366|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,743|1|565|431|126|56|4|,49.97876554055307|83.04922823561279|134.4593188156105|194.4480555823148|255.68520579521757|296.6404292164585|333.1380380152783|,9.803807940693778|0.0|0.0|17.66509719991987|11.020106461040063|11.525356516502256|4.094019832758606|,0|744|565|431|126|56|4|,0|0|0|0|0|0|0|,0|8|53|65|16|13|0|,0|736|512|366|110|43|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|710|685|186|75|6|,0|0|0|0|0|0|0|,716|2|710|685|186|75|6|,20|0|111|207|28|17|1|,688|11|599|478|158|58|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
77,0|1|2|3|4|5|6|,669|538|307|133|89|46|54|,50.16490513884666|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779216|270.2180918255229|302.386445905858|,10.382534997302635|2.842170943040401e-14|2.842170943040401e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|14.221757181536239|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,658|11|538|440|135|50|4|,49.697528226308734|78.12254227066094|134.45931881561046|192.50195656352707|255.1281118307225|299.85866486532154|333.9837089125642|,9.808224085809085|2.5959348235285793|2.842170943040401e-14|16.9538181280508|10.848572021807978|11.395649832500723|5.3823473758633416|,0|669|538|440|135|50|4|,0|0|0|0|0|0|0|,0|45|45|84|16|13|1|,0|624|493|356|119|37|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|593|691|162|65|7|,0|0|0|0|0|0|0|,548|5|593|691|162|65|7|,0|0|90|251|25|21|1|,551|2|503|440|137|44|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
78,0|1|2|3|4|5|6|,530|453|271|133|67|52|45|,50.386455530509544|134.45931881561046|181.3429854668015|218.25988232814936|247.3287963277922|270.21809182552283|301.21699510685136|,10.243796388514307|2.842170943040401e-14|2.842170943040401e-14|0.0|0.0|5.684341886080802e-14|16.815376704776916|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,528|2|453|404|119|39|6|,50.28537765434533|77.07101483786165|134.45931881561046|193.49632032462145|257.3308414192374|296.0959570499977|334.5037424763995|,10.130418026022564|0.1055378027570697|2.842170943040401e-14|17.348194756263887|11.353363363709105|11.13901145883258|5.9751323495125375|,0|530|453|404|119|39|6|,0|0|0|0|0|0|0|,0|26|38|48|8|12|0|,0|504|409|349|111|27|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|480|584|163|63|9|,0|0|0|0|0|0|0|,620|5|480|584|163|63|9|,0|0|33|141|10|5|0|,621|4|447|443|153|58|9|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
79,0|1|2|3|4|5|6|,575|398|259|145|87|53|60|,49.84351394420536|134.4593188156105|181.3429854668015|218.2598823281494|247.32879632779208|270.2180918255229|300.67344535588893|,9.853364772667248|0.0|2.842170943040401e-14|2.842170943040401e-14|1.1368683772161603e-13|1.1368683772161603e-13|16.882855127069632|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,573|2|398|404|140|52|8|,49.74865320669759|77.0211152401809|134.4593188156105|194.59286181555257|255.9940296233616|295.26970104305775|335.7977833892916|,9.738199061636506|1.5204869197645863|0.0|17.708334064368202|11.102018617909877|10.190787277768667|6.258591728392919|,0|575|398|404|140|52|8|,0|0|0|0|0|0|0|,0|0|24|66|17|10|3|,0|575|374|338|123|42|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|553|534|170|75|5|,0|0|0|0|0|0|0|,640|4|553|534|170|75|5|,0|0|48|99|23|21|1|,641|3|505|435|147|54|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
80,0|1|2|3|4|5|6|,599|456|244|129|74|57|49|,49.64397291746339|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779213|270.21809182552283|300.6697428349735|,9.950447761508231|0.0|8.526512829121202e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|15.564014145986079|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,597|2|456|373|131|45|4|,49.528966800921275|83.97329870528398|134.4593188156105|194.1104913518253|257.2882607810032|297.3705585736054|337.7855657753642|,9.765616693101236|2.082518825103506|0.0|17.55925657338483|11.347871724421145|11.380269973913295|3.2236921450430667|,0|599|456|373|131|45|4|,0|0|0|0|0|0|0|,0|35|28|51|12|8|0|,0|564|428|322|119|37|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|536|575|161|83|7|,0|0|0|0|0|0|0|,645|8|536|575|161|83|7|,5|0|80|193|36|23|3|,646|2|456|382|125|60|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
